dataset,model_family,model_checkpoint,method,decision_mode,class_order,target_class,cost_matrix_C_true_pred,cost_matrix_meaning,target_recall_floor,accuracy_floor,accuracy_floor_metric,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,calibration_nll_before,calibration_nll_after,confusion_matrix_rows_true_cols_pred,run,metrics_file,config_file,phase,nicme_logit_cost_scale,cs_lambda,class_names,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,confusion_matrix,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy,tag,threshold,calibration_selection_score,calibration_target_recall,calibration_accuracy,calibration_normalized_atc
spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",,0.95,0.8,accuracy,0.059375,0.59375,0.9375,0.0625,0.625,0.5625,0.6875,0.6875,0.6666666666666667,0.07265625,0.8095703125,0.8309728961441203,0.6892110396013308,0.49606418406704,0.1838875953108072,,,,,stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35/metrics_20260428_063523_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/016_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2.json,stop2a_nicme_tuning,0.2,0.0,"[""black_widow"", ""false_widow""]",0.6875,False,False,False,"[[30, 2], [18, 14]]",23.690141916275024,0.1227,0.0875,0.875,0.125,0.6875,0.6875,3.0,0.1594,0.1016,0.8438,0.6875,,,,,,
spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",,0.95,0.8,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8095703125,0.8309728961441203,0.6853597287378169,0.4922151079560095,0.1802764532873216,0.5,,,,stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2_04-28_06-35/metrics_20260428_063523_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/016_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.2.json,stop2a_nicme_tuning,0.2,0.0,"[""black_widow"", ""false_widow""]",0.5,True,False,False,"[[32, 0], [32, 0]]",23.690141916275024,0.1227,0.0875,0.875,0.125,0.6875,0.6875,3.0,0.1594,0.1016,0.8438,0.6875,,,,,,
spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",,0.95,0.8,accuracy,0.0765625,0.765625,0.90625,0.09375,0.6041666666666666,0.59375,0.65625,0.65625,0.6333333333333333,0.1048828125,0.8115234375,0.8283756103113871,0.6903218687651974,0.497174816669379,0.1536299576982855,,,,,stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35/metrics_20260428_063544_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/017_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35.json,stop2a_nicme_tuning,0.35,0.0,"[""black_widow"", ""false_widow""]",0.65625,False,False,False,"[[29, 3], [19, 13]]",21.103237628936768,0.1227,0.0875,0.875,0.125,0.6875,0.6875,2.0,0.1401,0.09219,0.875,0.6406,,,,,,
spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",,0.95,0.8,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8115234375,0.8283756103113871,0.6875417137205015,0.4943955372641467,0.151010417534777,0.5,,,,stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35_04-28_06-35/metrics_20260428_063544_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/017_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.35.json,stop2a_nicme_tuning,0.35,0.0,"[""black_widow"", ""false_widow""]",0.5,True,False,False,"[[32, 0], [32, 0]]",21.103237628936768,0.1227,0.0875,0.875,0.125,0.6875,0.6875,2.0,0.1401,0.09219,0.875,0.6406,,,,,,
spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,argmax,,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",,0.95,0.8,accuracy,0.0765625,0.765625,0.90625,0.09375,0.6041666666666666,0.59375,0.65625,0.65625,0.6333333333333333,0.1048828125,0.8232421875,0.8300952790408105,0.6898552365845901,0.496708242473676,0.1533005107194185,,,,,stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36/metrics_20260428_063608_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/018_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5.json,stop2a_nicme_tuning,0.5,0.0,"[""black_widow"", ""false_widow""]",0.65625,False,False,False,"[[29, 3], [19, 13]]",23.810426712036133,0.1227,0.0875,0.875,0.125,0.6875,0.6875,4.0,0.1227,0.0875,0.875,0.6875,,,,,,
spider_balanced_prototype,timm_dinov3_vit_lora,timm/vit_small_patch16_dinov3.lvd1689m,nicme_logit_adjustment,calibrated_cost_min,,black_widow,"[[0.0, 10.0], [1.0, 0.0]]",,0.95,0.8,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8232421875,0.8300952790408105,0.6866198213970485,0.4934741266769038,0.1503517177076867,0.5,,,,stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36,results/timm_dinov3_vit_lora_test/stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5_04-28_06-36/metrics_20260428_063608_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/018_stop2a_tune_spider_balanced_prototype_timm_dinov3_vit_lora_logit_s0.5.json,stop2a_nicme_tuning,0.5,0.0,"[""black_widow"", ""false_widow""]",0.5,True,False,False,"[[32, 0], [32, 0]]",23.810426712036133,0.1227,0.0875,0.875,0.125,0.6875,0.6875,4.0,0.1227,0.0875,0.875,0.6875,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.065625,0.65625,0.875,0.125,0.9333333333333332,0.0625,0.90625,0.90625,0.906158357771261,0.1017249999999999,0.9580078125,0.9704947857776692,0.6039456975098049,0.4114170040079589,0.3541017174720764,,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56/metrics_20260428_065635_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/055_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1.json,stop2a_nicme_tuning,0.025,0.1,"[""benign"", ""malignant""]",0.90625,False,True,False,"[[30, 2], [4, 28]]",36.63370966911316,0.01094,0.01094,1.0,0.0,0.8906,0.8906,3.0,0.05002,0.04531,0.9375,0.8281,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9580078125,0.9704947857776692,0.5286584198792483,0.339550491498687,0.3040968386088589,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-56/metrics_20260428_065635_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/055_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.025_l0.1.json,stop2a_nicme_tuning,0.025,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.63370966911316,0.01094,0.01094,1.0,0.0,0.8906,0.8906,3.0,0.05002,0.04531,0.9375,0.8281,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135532,0.01875625,0.9599609375,0.9726824129652965,0.6011191567900078,0.4087053298755816,0.399623792618513,,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57/metrics_20260428_065712_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/056_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1.json,stop2a_nicme_tuning,0.05,0.1,"[""benign"", ""malignant""]",0.953125,False,True,False,"[[30, 2], [1, 31]]",36.35754036903381,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9599609375,0.9726824129652965,0.524122326216015,0.3356611750583853,0.3486264601487895,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-57/metrics_20260428_065712_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/056_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.1.json,stop2a_nicme_tuning,0.05,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.35754036903381,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135532,0.01875625,0.95703125,0.9709119862153616,0.5909394148753472,0.3987605132462903,0.3933011842891574,,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57/metrics_20260428_065748_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/057_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25.json,stop2a_nicme_tuning,0.05,0.25,"[""benign"", ""malignant""]",0.953125,False,True,False,"[[30, 2], [1, 31]]",36.28485608100891,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.95703125,0.9709119862153616,0.5071938723696697,0.3200628203293202,0.336819971070305,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-57/metrics_20260428_065748_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/057_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.05_l0.25.json,stop2a_nicme_tuning,0.05,0.25,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.28485608100891,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135532,0.01875625,0.9580078125,0.970357677515561,0.6029658571699885,0.4105216623007648,0.4005639972165226,,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58/metrics_20260428_065824_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/058_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1.json,stop2a_nicme_tuning,0.1,0.1,"[""benign"", ""malignant""]",0.953125,False,True,False,"[[30, 2], [1, 31]]",35.54741311073303,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9580078125,0.970357677515561,0.5274003976514667,0.3387608116233427,0.3504079802982589,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-58/metrics_20260428_065824_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/058_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.1.json,stop2a_nicme_tuning,0.1,0.1,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",35.54741311073303,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01566,0.01562,1.0,0.8438,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135532,0.01875625,0.95703125,0.9709119862153616,0.5912307325306811,0.3990383303750951,0.3934907810762525,,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58/metrics_20260428_065900_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/059_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25.json,stop2a_nicme_tuning,0.1,0.25,"[""benign"", ""malignant""]",0.953125,False,True,False,"[[30, 2], [1, 31]]",36.26115322113037,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.95703125,0.9709119862153616,0.507634859830361,0.3204341547565719,0.3371531271987908,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-58/metrics_20260428_065900_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/059_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.1_l0.25.json,stop2a_nicme_tuning,0.1,0.25,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.26115322113037,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.01875,0.1875,0.96875,0.03125,0.9393939393939394,0.0625,0.953125,0.953125,0.9531135531135532,0.01875625,0.95703125,0.9709119862153616,0.591057253076988,0.3988801723105168,0.393315153196454,,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59/metrics_20260428_065936_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/060_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25.json,stop2a_nicme_tuning,0.2,0.25,"[""benign"", ""malignant""]",0.953125,False,True,False,"[[30, 2], [1, 31]]",36.42791271209717,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.95703125,0.9709119862153616,0.5074432744533409,0.3203215554660413,0.3368539995248185,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-59/metrics_20260428_065936_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/060_stop2a_tune_breakhis_balanced_prototype_vit_hybrid_s0.2_l0.25.json,stop2a_nicme_tuning,0.2,0.25,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.42791271209717,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.01406,0.01406,1.0,0.8594,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0484375,0.484375,0.90625,0.09375,0.9666666666666668,0.03125,0.9375,0.9375,0.9374389051808408,0.06469375,0.9609375,0.9757103930873472,0.4671751434216937,0.2829079055140612,0.2923739142715931,,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52/metrics_20260428_065259_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/049_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025.json,stop2a_nicme_tuning,0.025,0.0,"[""benign"", ""malignant""]",0.9375,False,True,False,"[[31, 1], [3, 29]]",31.70143246650696,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9609375,0.9757103930873472,0.3340879084234353,0.1789865498497371,0.1884428455786606,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025_04-28_06-52/metrics_20260428_065259_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/049_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.025.json,stop2a_nicme_tuning,0.025,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",31.70143246650696,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0515625,0.515625,0.90625,0.09375,0.90625,0.09375,0.90625,0.90625,0.90625,0.0678187499999999,0.9609375,0.9745707588772144,0.4786539395200682,0.2936288104260747,0.288148864172399,,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53/metrics_20260428_065332_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/050_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05.json,stop2a_nicme_tuning,0.05,0.0,"[""benign"", ""malignant""]",0.90625,False,True,False,"[[29, 3], [3, 29]]",32.21714162826538,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9609375,0.9745707588772144,0.34754694603712,0.1897007908166705,0.1826453519063216,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05_04-28_06-53/metrics_20260428_065332_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/050_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.05.json,stop2a_nicme_tuning,0.05,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",32.21714162826538,0.0125,0.0125,1.0,0.0,0.875,0.875,2.0,0.05002,0.04531,0.9375,0.8281,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0328125,0.328125,0.9375,0.0625,0.967741935483871,0.03125,0.953125,0.953125,0.9531135531135532,0.0370374999999999,0.9755859375,0.9823935198018088,0.3795692432053841,0.208618626937086,0.2490710839629173,,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54/metrics_20260428_065408_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/051_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1.json,stop2a_nicme_tuning,0.1,0.0,"[""benign"", ""malignant""]",0.953125,False,True,False,"[[31, 1], [2, 30]]",36.57017779350281,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.05548,0.04844,0.9375,0.7969,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9755859375,0.9823935198018088,0.2360091884906678,0.1174177043492984,0.1337746743877275,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54/metrics_20260428_065408_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/051_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1.json,stop2a_nicme_tuning,0.1,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.57017779350281,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.05548,0.04844,0.9375,0.7969,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.0484375,0.484375,0.90625,0.09375,0.9666666666666668,0.03125,0.9375,0.9375,0.9374389051808408,0.06469375,0.9755859375,0.9828332895658264,0.4210079418953614,0.2427487202725184,0.265287347137928,,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54/metrics_20260428_065445_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/052_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2.json,stop2a_nicme_tuning,0.2,0.0,"[""benign"", ""malignant""]",0.9375,False,True,False,"[[31, 1], [3, 29]]",36.69333171844482,0.0125,0.0125,1.0,0.0,0.875,0.875,3.0,0.05251,0.04688,0.9375,0.8125,,,,,,
breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,,malignant,"[[0.0, 1.0], [10.0, 0.0]]",,0.97,0.85,accuracy,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9755859375,0.9828332895658264,0.2758564325093804,0.1379623898868775,0.1571196711992575,0.5,,,,stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54/metrics_20260428_065445_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/052_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2.json,stop2a_nicme_tuning,0.2,0.0,"[""benign"", ""malignant""]",0.5,True,False,False,"[[0, 32], [0, 32]]",36.69333171844482,0.0125,0.0125,1.0,0.0,0.875,0.875,3.0,0.05251,0.04688,0.9375,0.8125,,,,,,
