seed,method,display_name,source_method,sample_index,true_id,pred_id,true_label,costly_pred_label,critical_cost,predicted_id,margin,is_positive_margin,checkpoint_path,metric_path
43,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,506,15,6,68382-0227,53489-0156,8.0,15,2.129401683807373,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43_05-04_09-58/metrics_20260504_095832_cost_sensitive_regularized_ce.json
43,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,507,15,6,68382-0227,53489-0156,8.0,15,4.2916200160980225,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43_05-04_09-58/metrics_20260504_095832_cost_sensitive_regularized_ce.json
43,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,508,15,6,68382-0227,53489-0156,8.0,15,2.41763973236084,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43_05-04_09-58/metrics_20260504_095832_cost_sensitive_regularized_ce.json
43,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,509,15,6,68382-0227,53489-0156,8.0,15,5.531823635101318,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43_05-04_09-58/metrics_20260504_095832_cost_sensitive_regularized_ce.json
43,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,510,15,6,68382-0227,53489-0156,8.0,15,5.045187473297119,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43_05-04_09-58/metrics_20260504_095832_cost_sensitive_regularized_ce.json
43,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,511,15,6,68382-0227,53489-0156,8.0,15,4.877233505249023,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s43_05-04_09-58/metrics_20260504_095832_cost_sensitive_regularized_ce.json
43,CSADA,CSADA,csada,160,5,2,50111-0434,00591-0461,10.0,5,10.217268019914627,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,161,5,2,50111-0434,00591-0461,10.0,5,9.41395229101181,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,162,5,2,50111-0434,00591-0461,10.0,5,10.92894533276558,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,163,5,2,50111-0434,00591-0461,10.0,5,10.22618943452835,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,164,5,2,50111-0434,00591-0461,10.0,5,9.592559546232224,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,165,5,2,50111-0434,00591-0461,10.0,5,9.815867930650711,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,166,5,2,50111-0434,00591-0461,10.0,5,9.47319296002388,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,167,5,2,50111-0434,00591-0461,10.0,5,7.624889016151428,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,168,5,2,50111-0434,00591-0461,10.0,5,10.032331317663193,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,169,5,2,50111-0434,00591-0461,10.0,5,9.244720816612244,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,170,5,2,50111-0434,00591-0461,10.0,5,9.773424655199051,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,171,5,2,50111-0434,00591-0461,10.0,5,9.244588688015938,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,172,5,2,50111-0434,00591-0461,10.0,5,8.882803902029991,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,173,5,2,50111-0434,00591-0461,10.0,5,9.097533270716667,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,174,5,2,50111-0434,00591-0461,10.0,5,8.848128020763397,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,175,5,2,50111-0434,00591-0461,10.0,5,8.789524376392365,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,176,5,2,50111-0434,00591-0461,10.0,5,8.481786698102951,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,177,5,2,50111-0434,00591-0461,10.0,5,10.01765352487564,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,178,5,2,50111-0434,00591-0461,10.0,5,8.298011243343353,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,179,5,2,50111-0434,00591-0461,10.0,5,8.621019303798676,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,180,5,2,50111-0434,00591-0461,10.0,5,9.110863149166107,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,181,5,2,50111-0434,00591-0461,10.0,5,8.994741410017014,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,182,5,2,50111-0434,00591-0461,10.0,5,9.555043883621693,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,183,5,2,50111-0434,00591-0461,10.0,5,8.012776970863342,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,184,5,2,50111-0434,00591-0461,10.0,5,8.305188715457916,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,185,5,2,50111-0434,00591-0461,10.0,5,8.993472069501877,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,186,5,2,50111-0434,00591-0461,10.0,5,9.167802661657333,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,187,5,2,50111-0434,00591-0461,10.0,5,9.322859324514866,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,188,5,2,50111-0434,00591-0461,10.0,5,9.105387300252914,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,189,5,2,50111-0434,00591-0461,10.0,5,8.916461646556854,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,190,5,2,50111-0434,00591-0461,10.0,5,8.72705590724945,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,191,5,2,50111-0434,00591-0461,10.0,5,9.91044956445694,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,192,6,15,53489-0156,68382-0227,10.0,6,2.5427122116088867,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,193,6,15,53489-0156,68382-0227,10.0,6,3.7737364768981934,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,194,6,15,53489-0156,68382-0227,10.0,6,2.1967954635620117,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,195,6,15,53489-0156,68382-0227,10.0,6,4.59050726890564,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,196,6,15,53489-0156,68382-0227,10.0,6,4.17501163482666,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,197,6,15,53489-0156,68382-0227,10.0,6,3.4835262298583984,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,198,6,15,53489-0156,68382-0227,10.0,6,3.877859354019165,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,199,6,15,53489-0156,68382-0227,10.0,6,4.382831811904907,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,200,6,15,53489-0156,68382-0227,10.0,7,-0.4865238666534424,False,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,201,6,15,53489-0156,68382-0227,10.0,6,3.929680347442627,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,202,6,15,53489-0156,68382-0227,10.0,6,3.1042368412017822,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,203,6,15,53489-0156,68382-0227,10.0,6,2.2604832649230957,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,204,6,15,53489-0156,68382-0227,10.0,6,3.5343847274780273,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,205,6,15,53489-0156,68382-0227,10.0,6,4.685846328735352,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,206,6,15,53489-0156,68382-0227,10.0,6,1.7481331825256348,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,207,6,15,53489-0156,68382-0227,10.0,6,3.0527987480163574,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,208,6,15,53489-0156,68382-0227,10.0,6,2.36370849609375,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,209,6,15,53489-0156,68382-0227,10.0,6,3.424689531326294,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,210,6,15,53489-0156,68382-0227,10.0,6,2.3879079818725586,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,211,6,15,53489-0156,68382-0227,10.0,6,0.49030303955078125,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,212,6,15,53489-0156,68382-0227,10.0,6,3.5005545616149902,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,213,6,15,53489-0156,68382-0227,10.0,6,2.327191114425659,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,214,6,15,53489-0156,68382-0227,10.0,15,-0.37642860412597656,False,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,215,6,15,53489-0156,68382-0227,10.0,6,3.5066497325897217,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,216,6,15,53489-0156,68382-0227,10.0,6,4.230637311935425,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,217,6,15,53489-0156,68382-0227,10.0,6,3.510918617248535,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,218,6,15,53489-0156,68382-0227,10.0,15,-1.102531909942627,False,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,219,6,15,53489-0156,68382-0227,10.0,15,-2.3829293251037598,False,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,220,6,15,53489-0156,68382-0227,10.0,6,3.6684181690216064,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,221,6,15,53489-0156,68382-0227,10.0,6,3.7579779624938965,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,222,6,15,53489-0156,68382-0227,10.0,6,4.0947301387786865,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,223,6,15,53489-0156,68382-0227,10.0,6,4.486469507217407,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,224,7,0,53746-0544,00378-0208,10.0,7,11.096675157546997,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,225,7,0,53746-0544,00378-0208,10.0,7,9.980378985404968,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,226,7,0,53746-0544,00378-0208,10.0,7,9.568673491477966,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,227,7,0,53746-0544,00378-0208,10.0,7,9.618074417114258,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,228,7,0,53746-0544,00378-0208,10.0,7,8.494609236717224,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,229,7,0,53746-0544,00378-0208,10.0,7,9.095860123634338,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,230,7,0,53746-0544,00378-0208,10.0,7,8.6264488697052,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,231,7,0,53746-0544,00378-0208,10.0,7,9.512722253799438,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,232,7,0,53746-0544,00378-0208,10.0,7,8.797091126441956,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,233,7,0,53746-0544,00378-0208,10.0,7,9.559700965881348,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,234,7,0,53746-0544,00378-0208,10.0,7,8.74937391281128,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,235,7,0,53746-0544,00378-0208,10.0,7,9.473999977111816,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,236,7,0,53746-0544,00378-0208,10.0,7,9.251338124275208,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,237,7,0,53746-0544,00378-0208,10.0,7,9.413766145706177,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,238,7,0,53746-0544,00378-0208,10.0,7,8.85021162033081,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,239,7,0,53746-0544,00378-0208,10.0,7,1.5260729789733887,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,240,7,0,53746-0544,00378-0208,10.0,7,9.632370233535767,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,241,7,0,53746-0544,00378-0208,10.0,7,8.972010135650635,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,242,7,0,53746-0544,00378-0208,10.0,7,9.34127950668335,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,243,7,0,53746-0544,00378-0208,10.0,7,9.901947498321533,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,244,7,0,53746-0544,00378-0208,10.0,7,9.34263563156128,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,245,7,0,53746-0544,00378-0208,10.0,7,10.49424123764038,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,246,7,0,53746-0544,00378-0208,10.0,7,10.884709119796753,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,247,7,0,53746-0544,00378-0208,10.0,7,10.419307231903076,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,248,7,0,53746-0544,00378-0208,10.0,7,10.393721342086792,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,249,7,0,53746-0544,00378-0208,10.0,7,10.929215908050537,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,250,7,0,53746-0544,00378-0208,10.0,7,10.577410459518433,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,251,7,0,53746-0544,00378-0208,10.0,7,8.781794786453247,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,252,7,0,53746-0544,00378-0208,10.0,7,10.260728597640991,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
43,CSADA,CSADA,csada,253,7,0,53746-0544,00378-0208,10.0,7,10.133537769317627,True,checkpoints/pmi20_run_csada_lr5e5_s43,results/pmi20_sota_convnext_base_test/pmi20_run_csada_lr5e5_s43_05-04_10-02/metrics_20260504_100237_csada.json
