phase,dataset,model_family,model_checkpoint,method,decision_mode,nicme_logit_cost_scale,cs_lambda,target_class,class_names,cost_matrix_C_true_pred,target_recall_floor,accuracy_floor,accuracy_floor_metric,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,confusion_matrix,run,metrics_file,config_file,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.1,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9755859375,0.9823935198018087,0.23600918849066788,0.11741770434929848,0.1337746743877275,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1_04-28_06-54/metrics_20260428_065408_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/051_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.1.json,36.57017779350281,0.01406,0.01406,1.0,0.0,0.8594,0.8594,3.0,0.05548,0.04844,0.9375,0.7969
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.2,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.9375,False,True,False,0.0484375,0.484375,0.90625,0.09375,0.9666666666666667,0.03125,0.9375,0.9375,0.9374389051808407,0.06469375,0.9755859375,0.9828332895658263,0.4210079418953614,0.24274872027251843,0.265287347137928,,"[[31, 1], [3, 29]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54/metrics_20260428_065445_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/052_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2.json,36.693331718444824,0.0125,0.0125,1.0,0.0,0.875,0.875,3.0,0.05251,0.04688,0.9375,0.8125
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.2,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9755859375,0.9828332895658263,0.27585643250938047,0.13796238988687753,0.15711967119925752,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2_04-28_06-54/metrics_20260428_065445_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/052_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.2.json,36.693331718444824,0.0125,0.0125,1.0,0.0,0.875,0.875,3.0,0.05251,0.04688,0.9375,0.8125
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.35,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.890625,False,True,False,0.109375,1.09375,0.78125,0.21875,1.0,0.0,0.890625,0.890625,0.8893007165801828,0.25188124999999995,0.9755859375,0.9822205149250518,0.5265638022263904,0.3379044010873695,0.30735027231276035,,"[[32, 0], [7, 25]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.35_04-28_06-55,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.35_04-28_06-55/metrics_20260428_065522_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/053_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.35.json,37.04954648017883,0.01094,0.01094,1.0,0.0,0.8906,0.8906,3.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.35,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9755859375,0.9822205149250518,0.41357594037549616,0.24201287980942304,0.19664647120443562,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.35_04-28_06-55,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.35_04-28_06-55/metrics_20260428_065522_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/053_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.35.json,37.04954648017883,0.01094,0.01094,1.0,0.0,0.8906,0.8906,3.0,0.05002,0.04531,0.9375,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.5,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.921875,False,True,False,0.0640625,0.640625,0.875,0.125,0.9655172413793104,0.03125,0.921875,0.921875,0.921702960606802,0.10016249999999997,0.9658203125,0.9768881696596263,0.5707675821270595,0.37951547046971745,0.350011246278882,,"[[31, 1], [4, 28]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.5_04-28_06-55,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.5_04-28_06-55/metrics_20260428_065559_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/054_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.5.json,36.6846137046814,0.0125,0.0125,1.0,0.0,0.875,0.875,3.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.5,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9658203125,0.9768881696596263,0.47599300641514547,0.2930320842784699,0.2846063411462699,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.5_04-28_06-55,results/vit_test/stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.5_04-28_06-55/metrics_20260428_065559_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/054_stop2a_tune_breakhis_balanced_prototype_vit_logit_s0.5.json,36.6846137046814,0.0125,0.0125,1.0,0.0,0.875,0.875,3.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.025,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.703125,0.653160683518728,0.6817368170372977,0.48896287304438096,0.12869387026876208,,"[[31, 1], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-31,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-31/metrics_20260428_063140_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/007_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.025_l0.1.json,21.046547174453735,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1846,0.1078,0.8125,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.025,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.703125,0.653160683518728,0.681736818973761,0.4889628743047276,0.1286938631484011,1.0,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-31,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.025_l0.1_04-28_06-31/metrics_20260428_063140_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/007_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.025_l0.1.json,21.046547174453735,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1846,0.1078,0.8125,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.05,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.703125,0.653160683518728,0.681737052533401,0.48896312370934003,0.1286948258057237,,"[[31, 1], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-31,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-31/metrics_20260428_063201_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/008_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.1.json,21.169738292694092,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1846,0.1078,0.8125,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.05,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.703125,0.653160683518728,0.6817370525585171,0.48896312482930826,0.1286948221389955,1.0,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-31,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.1_04-28_06-31/metrics_20260428_063201_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/008_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.1.json,21.169738292694092,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1846,0.1078,0.8125,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.05,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.78125,False,False,False,0.05,0.5,0.9375,0.0625,0.7142857142857143,0.375,0.78125,0.78125,0.7757757757757757,0.050976562499999996,0.8984375,0.8953634520812176,0.6189190279251362,0.42676060212375494,0.22904841508716342,,"[[30, 2], [12, 20]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-32,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-32/metrics_20260428_063230_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/009_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.25.json,28.597483158111572,0.07734,0.06719,0.9062,0.09375,0.75,0.75,4.0,0.07734,0.06719,0.9062,0.75
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.05,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8984375,0.8953634520812176,0.5616260584538475,0.3739890626223792,0.21896189035277314,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-32,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.25_04-28_06-32/metrics_20260428_063230_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/009_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.05_l0.25.json,28.597483158111572,0.07734,0.06719,0.9062,0.09375,0.75,0.75,4.0,0.07734,0.06719,0.9062,0.75
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.1,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.484375,True,False,False,0.065625,0.65625,0.96875,0.03125,0.49206349206349204,1.0,0.484375,0.484375,0.32631578947368417,0.16524414062500004,0.703125,0.653160683518728,0.6817369483756992,0.48896301462580505,0.1286943089216947,,"[[31, 1], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-32,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-32/metrics_20260428_063252_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/010_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.1.json,21.89526605606079,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1846,0.1078,0.8125,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.1,0.1,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.703125,0.653160683518728,0.681736950629116,0.4889630144591021,0.12869430913960503,1.0,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-32,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.1_04-28_06-32/metrics_20260428_063252_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/010_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.1.json,21.89526605606079,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1846,0.1078,0.8125,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.1,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.78125,False,False,False,0.05,0.5,0.9375,0.0625,0.7142857142857143,0.375,0.78125,0.78125,0.7757757757757757,0.050976562499999996,0.8994140625,0.8926991454029023,0.6189986660979941,0.4268485866549873,0.22890959400683641,,"[[30, 2], [12, 20]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-33,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-33/metrics_20260428_063320_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/011_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.25.json,27.985215187072754,0.07734,0.06719,0.9062,0.09375,0.75,0.75,4.0,0.07734,0.06719,0.9062,0.75
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.1,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8994140625,0.8926991454029023,0.5618505354930694,0.3742345691104283,0.18014828756551524,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-33,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.25_04-28_06-33/metrics_20260428_063320_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/011_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.1_l0.25.json,27.985215187072754,0.07734,0.06719,0.9062,0.09375,0.75,0.75,4.0,0.07734,0.06719,0.9062,0.75
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,argmax,0.2,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.765625,False,False,False,0.0515625,0.515625,0.9375,0.0625,0.6976744186046512,0.40625,0.765625,0.765625,0.7584905660377359,0.05336914062499999,0.9013671875,0.8983814380280404,0.6204613857730309,0.42832326052387576,0.2129687592387199,,"[[30, 2], [13, 19]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-33,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-33/metrics_20260428_063347_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/012_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.2_l0.25.json,27.631856203079224,0.05337,0.05156,0.9375,0.0625,0.7656,0.7656,4.0,0.05337,0.05156,0.9375,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_hybrid,calibrated_cost_min,0.2,0.25,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.9013671875,0.8983814380280404,0.5649585056529116,0.37736092926537257,0.1893523097889054,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-33,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.2_l0.25_04-28_06-33/metrics_20260428_063347_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/012_stop2a_tune_spider_balanced_prototype_vit_hybrid_s0.2_l0.25.json,27.631856203079224,0.05337,0.05156,0.9375,0.0625,0.7656,0.7656,4.0,0.05337,0.05156,0.9375,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.025,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.84375,False,True,False,0.0859375,0.859375,0.84375,0.15625,0.84375,0.15625,0.84375,0.84375,0.84375,0.13109374999999995,0.9384765625,0.9540839739654394,0.48566453486147837,0.3023736067569981,0.25754980370402336,,"[[27, 5], [5, 27]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.025_04-28_06-29,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.025_04-28_06-29/metrics_20260428_062918_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/001_stop2a_tune_spider_balanced_prototype_vit_logit_s0.025.json,28.911895036697388,0.1772,0.1016,0.8125,0.1875,0.8281,0.8281,4.0,0.1772,0.1016,0.8125,0.8281
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.025,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.9384765625,0.9540839739654394,0.37405365729171197,0.21987164203631623,0.1366850310198051,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.025_04-28_06-29,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.025_04-28_06-29/metrics_20260428_062918_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/001_stop2a_tune_spider_balanced_prototype_vit_logit_s0.025.json,28.911895036697388,0.1772,0.1016,0.8125,0.1875,0.8281,0.8281,4.0,0.1772,0.1016,0.8125,0.8281
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.05,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.84375,False,True,False,0.0859375,0.859375,0.84375,0.15625,0.84375,0.15625,0.84375,0.84375,0.84375,0.13109374999999995,0.9423828125,0.956203458406981,0.495232792382287,0.31067371283460576,0.23602187260985374,,"[[27, 5], [5, 27]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.05_04-28_06-29,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.05_04-28_06-29/metrics_20260428_062946_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/002_stop2a_tune_spider_balanced_prototype_vit_logit_s0.05.json,28.245666980743408,0.1787,0.1031,0.8125,0.1875,0.8125,0.8125,4.0,0.1787,0.1031,0.8125,0.8125
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.05,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.9423828125,0.956203458406981,0.3849691726479689,0.22700624515025108,0.13763114108487498,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.05_04-28_06-29,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.05_04-28_06-29/metrics_20260428_062946_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/002_stop2a_tune_spider_balanced_prototype_vit_logit_s0.05.json,28.245666980743408,0.1787,0.1031,0.8125,0.1875,0.8125,0.8125,4.0,0.1787,0.1031,0.8125,0.8125
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.1,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.734375,False,False,False,0.0546875,0.546875,0.9375,0.0625,0.6666666666666666,0.46875,0.734375,0.734375,0.722943722943723,0.059619140625,0.8515625,0.8206974809428464,0.6495115234660993,0.4567744321376731,0.1977098230272532,,"[[30, 2], [15, 17]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.1_04-28_06-30,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.1_04-28_06-30/metrics_20260428_063008_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/003_stop2a_tune_spider_balanced_prototype_vit_logit_s0.1.json,21.686848878860474,0.09907,0.075,0.9062,0.09375,0.6719,0.6719,1.0,0.2295,0.1156,0.7812,0.8281
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.1,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.8515625,0.8206974809428464,0.6149542294351147,0.4243372762440325,0.16253909531723368,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.1_04-28_06-30,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.1_04-28_06-30/metrics_20260428_063008_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/003_stop2a_tune_spider_balanced_prototype_vit_logit_s0.1.json,21.686848878860474,0.09907,0.075,0.9062,0.09375,0.6719,0.6719,1.0,0.2295,0.1156,0.7812,0.8281
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.2,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.53125,False,False,False,0.075,0.75,0.9375,0.0625,0.5172413793103449,0.875,0.53125,0.53125,0.4385964912280702,0.14785156250000003,0.818359375,0.7696989891470547,0.6601872737489471,0.46751726941496835,0.1890318188816309,,"[[30, 2], [28, 4]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.2_04-28_06-30,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.2_04-28_06-30/metrics_20260428_063028_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/004_stop2a_tune_spider_balanced_prototype_vit_logit_s0.2.json,20.778863191604614,0.1234,0.05937,0.9688,0.03125,0.5469,0.5469,1.0,0.237,0.1219,0.7812,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,calibrated_cost_min,0.2,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.14,0.818359375,0.7696989891470547,0.6391208322652513,0.4487881096996632,0.16780004768702594,0.5,"[[32, 0], [32, 0]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.2_04-28_06-30,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.2_04-28_06-30/metrics_20260428_063028_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/004_stop2a_tune_spider_balanced_prototype_vit_logit_s0.2.json,20.778863191604614,0.1234,0.05937,0.9688,0.03125,0.5469,0.5469,1.0,0.237,0.1219,0.7812,0.7656
stop2a_nicme_tuning,spider_balanced_prototype,vit,google/vit-base-patch16-224-in21k,nicme_logit_adjustment,argmax,0.35,0.0,black_widow,"[""black_widow"", ""false_widow""]","[[0.0, 10.0], [1.0, 0.0]]",0.95,0.8,accuracy,0.515625,True,False,False,0.0625,0.625,0.96875,0.03125,0.5081967213114754,0.9375,0.515625,0.515625,0.39047619047619053,0.14336914062500003,0.7822265625,0.7203957888139055,0.6692050884545496,0.4765341586833335,0.11510909162461755,,"[[31, 1], [30, 2]]",stop2a_tune_spider_balanced_prototype_vit_logit_s0.35_04-28_06-30,results/vit_test/stop2a_tune_spider_balanced_prototype_vit_logit_s0.35_04-28_06-30/metrics_20260428_063050_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/005_stop2a_tune_spider_balanced_prototype_vit_logit_s0.35.json,21.66596293449402,0.14,0.05,1.0,0.0,0.5,0.5,1.0,0.1822,0.1062,0.8125,0.7812
